0.5,0,1.702403846
0.5,0.152394775,2.062980769
0.5,0.355587808,2.079807692
0.5,0.965166909,2.082211538
0.5,1.879535559,2.084615385
0.5,2.895500726,2.087019231
0.5,4.063860668,2.096634615
0.5,5.029027576,2.103846154
0.5,6.248185776,2.118269231
0.5,7.67053701,2.132692308
0.5,9.092888244,2.149519231
0.5,10.61683599,2.166346154
0.5,11.93759071,2.178365385
0.5,13.30914369,2.192788462
0.5,14.78229318,2.207211538
0.5,16.15384615,2.224038462
0.5,17.62699565,2.240865385
0.5,18.8969521,2.257692308
0.5,20.26850508,2.281730769
0.5,21.79245283,2.308173077
0.5,23.01161103,2.329807692
0.5,24.28156749,2.35625
0.5,25.60232221,2.385096154
0.5,26.92307692,2.411538462
0.5,28.14223512,2.435576923
0.5,29.36139332,2.462019231
0.5,30.47895501,2.486057692
0.5,31.54571843,2.522115385
0.5,32.10449927,2.550961538
0.5,32.51088534,2.589423077
0.5,32.81567489,2.630288462
0.5,32.96806967,2.663942308
0.5,33.06966618,2.7
1,0,1.704807692
1,0.050798258,2.115865385
1,0.30478955,2.135096154
1,0.863570392,2.139903846
1,1.879535559,2.142307692
1,2.844702467,2.144711538
1,4.013062409,2.151923077
1,5.079825835,2.161538462
1,6.400580552,2.173557692
1,7.924528302,2.185576923
1,9.296081277,2.2
1,10.61683599,2.212019231
1,12.03918723,2.226442308
1,13.35994194,2.240865385
1,14.6298984,2.255288462
1,16.00145138,2.272115385
1,17.27140784,2.288942308
1,18.5413643,2.308173077
1,19.81132075,2.329807692
1,20.9796807,2.353846154
1,22.14804064,2.377884615
1,23.62119013,2.409134615
1,24.99274311,2.437980769
1,26.61828737,2.471634615
1,28.14223512,2.507692308
1,29.20899855,2.534134615
1,29.81857765,2.558173077
1,30.32656023,2.589423077
1,30.7329463,2.625480769
1,31.03773585,2.659134615
1,31.19013062,2.7